Log start on,2019-08-09 11:08:31
Feature,Gyroscope
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
09/08/2019 11:08:33.622,2091,SWAP001 @30204D,217030,5D0167F08AFE,34.9,-399.3,-37.4,
09/08/2019 11:08:33.656,2125,SWAP001 @30204D,217110,DF03D1ECBCFE,99.1,-491.1,-32.4,
09/08/2019 11:08:33.656,2125,SWAP001 @30204D,217100,CC036EECCCFE,97.2,-501.0,-30.8,
09/08/2019 11:08:33.658,2127,SWAP001 @30204D,217120,B004D9ED5FFE,120.0,-464.7,-41.7,
09/08/2019 11:08:33.659,2128,SWAP001 @30204D,217130,8004D5EE71FE,115.2,-439.5,-39.9,
09/08/2019 11:08:33.660,2129,SWAP001 @30204D,217140,5E04F3EFE6FE,111.8,-410.9,-28.2,
09/08/2019 11:08:33.699,2168,SWAP001 @30204D,217160,EB04CAF20900,125.9,-338.2,0.9,
09/08/2019 11:08:33.699,2168,SWAP001 @30204D,217150,B80466F180FF,120.8,-373.8,-12.8,
09/08/2019 11:08:33.700,2169,SWAP001 @30204D,217170,2A04F8F33500,106.6,-308.0,5.3,
09/08/2019 11:08:33.701,2170,SWAP001 @30204D,217180,1602D4F5B6FF,53.4,-260.4,-7.4,
09/08/2019 11:08:33.746,2215,SWAP001 @30204D,217190,CB0136FC35FF,45.9,-97.0,-20.3,
09/08/2019 11:08:33.746,2215,SWAP001 @30204D,217200,92003DFFC6FF,14.6,-19.5,-5.8,
09/08/2019 11:08:33.750,2219,SWAP001 @30204D,217220,0AF9F10238FF,-178.2,75.3,-20.0,
09/08/2019 11:08:33.749,2218,SWAP001 @30204D,217210,28FD6901E4FF,-72.8,36.1,-2.8,
09/08/2019 11:08:33.750,2219,SWAP001 @30204D,217230,E6F75504CCFE,-207.4,110.9,-30.8,
09/08/2019 11:08:33.791,2260,SWAP001 @30204D,217250,0E0058060E00,1.4,162.4,1.4,
09/08/2019 11:08:33.791,2260,SWAP001 @30204D,217270,3405FA0CB2FC,133.2,332.2,-84.6,
09/08/2019 11:08:33.791,2260,SWAP001 @30204D,217260,34041F098FFE,107.6,233.5,-36.9,
09/08/2019 11:08:33.790,2259,SWAP001 @30204D,217240,F1FA300535FF,-129.5,132.8,-20.3,
09/08/2019 11:08:33.881,2350,SWAP001 @30204D,217280,2402B412F5FC,54.8,478.8,-77.9,
09/08/2019 11:08:33.882,2351,SWAP001 @30204D,217290,B6FC21109202,-84.2,412.9,65.8,
09/08/2019 11:08:33.883,2352,SWAP001 @30204D,217300,A902D60C61FE,68.1,328.6,-41.5,
09/08/2019 11:08:33.884,2353,SWAP001 @30204D,217310,9AF8990CC2FB,-189.4,322.5,-108.6,
09/08/2019 11:08:33.884,2353,SWAP001 @30204D,217330,F4FB4A0AB7FF,-103.6,263.4,-7.3,
09/08/2019 11:08:33.884,2353,SWAP001 @30204D,217350,8FFE3F085FFF,-36.9,211.1,-16.1,
09/08/2019 11:08:33.884,2353,SWAP001 @30204D,217340,9FFB5209ECFF,-112.1,238.6,-2.0,
09/08/2019 11:08:33.884,2353,SWAP001 @30204D,217320,E5F6040B60FE,-233.1,282.0,-41.6,
09/08/2019 11:08:33.925,2394,SWAP001 @30204D,217390,730176034D01,37.1,88.6,33.3,
09/08/2019 11:08:33.924,2393,SWAP001 @30204D,217370,9FFECC04DE00,-35.3,122.8,22.2,
09/08/2019 11:08:33.924,2394,SWAP001 @30204D,217400,4901D1022501,32.9,72.1,29.3,
09/08/2019 11:08:33.925,2394,SWAP001 @30204D,217380,3AFF09046201,-19.8,103.3,35.4,
09/08/2019 11:08:33.929,2398,SWAP001 @30204D,217410,660082023201,10.2,64.2,30.6,
09/08/2019 11:08:33.972,2441,SWAP001 @30204D,217420,D20198023C01,46.6,66.4,31.6,
09/08/2019 11:08:33.975,2444,SWAP001 @30204D,217430,2A04CA024701,106.6,71.4,32.7,
09/08/2019 11:08:33.975,2444,SWAP001 @30204D,217440,1406D802BD00,155.6,72.8,18.9,
09/08/2019 11:08:33.977,2446,SWAP001 @30204D,217450,CD079802F5FF,199.7,66.4,-1.1,
09/08/2019 11:08:34.016,2485,SWAP001 @30204D,217460,BA081D02A1FF,223.4,54.1,-9.5,
09/08/2019 11:08:34.017,2486,SWAP001 @30204D,217480,1504FF010600,104.5,51.1,0.6,
09/08/2019 11:08:34.017,2486,SWAP001 @30204D,217490,54013A02F0FF,34.0,57.0,-1.6,
09/08/2019 11:08:34.019,2488,SWAP001 @30204D,217500,F9FE80021200,-26.3,64.0,1.8,
09/08/2019 11:08:34.017,2486,SWAP001 @30204D,217470,AF07E501EFFF,196.7,48.5,-1.7,
09/08/2019 11:08:34.060,2529,SWAP001 @30204D,217520,1EFB68026400,-125.0,61.6,10.0,
09/08/2019 11:08:34.061,2530,SWAP001 @30204D,217530,01F96D027300,-179.1,62.1,11.5,
09/08/2019 11:08:34.060,2529,SWAP001 @30204D,217510,FFFC7F026D00,-76.9,63.9,10.9,
09/08/2019 11:08:34.062,2531,SWAP001 @30204D,217540,25FBB2039D00,-124.3,94.6,15.7,
09/08/2019 11:08:34.151,2620,SWAP001 @30204D,217570,AE009808A9FF,17.4,220.0,-8.7,
09/08/2019 11:08:34.151,2620,SWAP001 @30204D,217560,91FC79064000,-87.9,165.7,6.4,
09/08/2019 11:08:34.152,2621,SWAP001 @30204D,217590,67FD2608F8FF,-66.5,208.6,-0.8,
09/08/2019 11:08:34.152,2621,SWAP001 @30204D,217600,57FB61082400,-119.3,214.5,3.6,
09/08/2019 11:08:34.151,2620,SWAP001 @30204D,217550,EDFB52044D00,-104.3,110.6,7.7,
09/08/2019 11:08:34.151,2620,SWAP001 @30204D,217580,6B0033081000,10.7,209.9,1.6,
09/08/2019 11:08:34.154,2623,SWAP001 @30204D,217610,95FA9F087A00,-138.7,220.7,12.2,
09/08/2019 11:08:34.196,2665,SWAP001 @30204D,217660,48FD410AB700,-69.6,262.5,18.3,
09/08/2019 11:08:34.195,2664,SWAP001 @30204D,217650,1CFD1C0AE900,-74.0,258.8,23.3,
09/08/2019 11:08:34.195,2664,SWAP001 @30204D,217640,96FCD3090401,-87.4,251.5,26.0,
09/08/2019 11:08:34.196,2665,SWAP001 @30204D,217670,FFFCF1098000,-76.9,254.5,12.8,
09/08/2019 11:08:34.196,2665,SWAP001 @30204D,217680,AAFC1C097300,-85.4,233.2,11.5,
09/08/2019 11:08:34.243,2712,SWAP001 @30204D,217710,62FF7A059500,-15.8,140.2,14.9,
